payment_id,order_id,user_id,payment_method,amount,payment_status
PAY001949,ORD001949,USR01466,UPI,69222.8,Success
PAY001950,ORD001950,USR01869,Cash on Delivery,58106.16,Success
PAY001951,ORD001951,USR02335,Cash on Delivery,7723.36,Success
PAY001952,ORD001952,USR01017,Net Banking,11571.0,Pending
PAY001953,ORD001953,USR00311,Credit Card,2905.96,Success
PAY001954,ORD001954,USR00208,Cash on Delivery,6208.59,Success
PAY001955,ORD001955,USR02494,Debit Card,1686.09,Success
PAY001956,ORD001956,USR00633,Cash on Delivery,48065.79,Success
PAY001957,ORD001957,USR02103,UPI,69134.19,Success
PAY001958,ORD001958,USR00657,Cash on Delivery,41320.78,Success
PAY001959,ORD001959,USR01424,UPI,719.53,Pending
PAY001960,ORD001960,USR01932,Cash on Delivery,2218.77,Refunded
PAY001961,ORD001961,USR01680,Net Banking,10625.13,Success
PAY001962,ORD001962,USR00237,Cash on Delivery,1818.17,Success
PAY001963,ORD001963,USR00348,Net Banking,37247.85,Success
PAY001964,ORD001964,USR00630,Cash on Delivery,5800.6,Success
PAY001965,ORD001965,USR01541,Credit Card,220728.4,Success
PAY001966,ORD001966,USR02004,Credit Card,297786.92,Success
PAY001967,ORD001967,USR01272,Debit Card,16182.81,Success
PAY001968,ORD001968,USR00364,Debit Card,9797.28,Failed
PAY001969,ORD001969,USR02369,Debit Card,1204.08,Success
PAY001970,ORD001970,USR00286,UPI,4039.4,Refunded
PAY001971,ORD001971,USR00149,Debit Card,16878.37,Refunded
PAY001972,ORD001972,USR01108,Debit Card,1279.02,Success
PAY001973,ORD001973,USR02454,Net Banking,8037.84,Failed
PAY001974,ORD001974,USR00456,Credit Card,2331.88,Success
PAY001975,ORD001975,USR01767,Debit Card,3444.48,Pending
PAY001976,ORD001976,USR00800,Net Banking,8088.28,Success
PAY001977,ORD001977,USR01185,Net Banking,27276.16,Failed
PAY001978,ORD001978,USR01013,Credit Card,1243.05,Refunded
PAY001979,ORD001979,USR01524,UPI,1956.84,Success
PAY001980,ORD001980,USR00481,Credit Card,6811.349999999999,Success
PAY001981,ORD001981,USR01687,Cash on Delivery,3136.52,Success
PAY001982,ORD001982,USR02162,Net Banking,6279.84,Success
PAY001983,ORD001983,USR01602,Credit Card,15345.32,Success
PAY001984,ORD001984,USR02409,Net Banking,4511.73,Success
PAY001985,ORD001985,USR00341,Credit Card,192263.16,Pending
PAY001986,ORD001986,USR02011,UPI,4121.68,Refunded
PAY001987,ORD001987,USR02497,Cash on Delivery,35899.64999999999,Refunded
PAY001988,ORD001988,USR01867,UPI,7020.36,Failed
PAY001989,ORD001989,USR00835,Net Banking,644.72,Success
PAY001990,ORD001990,USR01204,UPI,4458.9,Failed
PAY001991,ORD001991,USR01726,Debit Card,14628.44,Failed
PAY001992,ORD001992,USR01690,Cash on Delivery,15345.32,Success
PAY001993,ORD001993,USR00311,Debit Card,5719.6,Success
PAY001994,ORD001994,USR00262,UPI,16176.6,Refunded
PAY001995,ORD001995,USR01443,Net Banking,4372.28,Success
PAY001996,ORD001996,USR00406,Credit Card,5847.94,Pending
PAY001997,ORD001997,USR02191,Credit Card,895.0,Success
PAY001998,ORD001998,USR00342,UPI,4968.809999999999,Success
PAY001999,ORD001999,USR01340,Cash on Delivery,5965.63,Refunded
PAY002000,ORD002000,USR00244,UPI,1716.62,Success
PAY002001,ORD002001,USR00490,UPI,140233.82,Pending
PAY002002,ORD002002,USR00012,Net Banking,956.32,Failed
PAY002003,ORD002003,USR00561,UPI,76866.69,Success
PAY002004,ORD002004,USR00042,Net Banking,1975.64,Refunded
PAY002005,ORD002005,USR00594,Net Banking,26430.36,Success
PAY002006,ORD002006,USR01453,Cash on Delivery,4878.48,Success
PAY002007,ORD002007,USR01827,Net Banking,10651.23,Success
PAY002008,ORD002008,USR01694,Credit Card,1964.22,Success
PAY002009,ORD002009,USR00134,Net Banking,646.24,Success
PAY002010,ORD002010,USR00948,Credit Card,88733.43000000001,Success
PAY002011,ORD002011,USR00073,UPI,8519.32,Success
PAY002012,ORD002012,USR00399,Cash on Delivery,24526.04,Success
PAY002013,ORD002013,USR01429,Debit Card,5012.01,Success
PAY002014,ORD002014,USR00130,Cash on Delivery,489.42,Success
PAY002015,ORD002015,USR01812,Cash on Delivery,130760.88,Success
PAY002016,ORD002016,USR02002,Credit Card,1058.86,Refunded
PAY002017,ORD002017,USR00266,Debit Card,11825.34,Refunded
PAY002018,ORD002018,USR01561,Cash on Delivery,276466.36,Success
PAY002019,ORD002019,USR01986,Debit Card,8927.76,Success
PAY002020,ORD002020,USR00793,UPI,26267.96,Success
PAY002021,ORD002021,USR02301,Debit Card,380.72,Success
PAY002022,ORD002022,USR01313,Net Banking,98104.16,Success
PAY002023,ORD002023,USR00164,UPI,67513.48,Success
PAY002024,ORD002024,USR00095,Debit Card,5082.54,Success
PAY002025,ORD002025,USR01806,Net Banking,285.61,Success
PAY002026,ORD002026,USR01134,UPI,4746.24,Success
PAY002027,ORD002027,USR02384,Credit Card,6981.809999999999,Pending
PAY002028,ORD002028,USR00822,Net Banking,15428.0,Success
PAY002029,ORD002029,USR00238,Debit Card,9791.2,Success
PAY002030,ORD002030,USR02429,Net Banking,3341.34,Refunded
PAY002031,ORD002031,USR01961,Debit Card,28059.32,Failed
PAY002032,ORD002032,USR01049,Net Banking,5566.12,Pending
PAY002033,ORD002033,USR01677,Debit Card,1688.12,Success
PAY002034,ORD002034,USR00964,UPI,132912.36,Success
PAY002035,ORD002035,USR00537,Net Banking,1706.35,Success
PAY002036,ORD002036,USR01604,Debit Card,285.61,Success
PAY002037,ORD002037,USR01980,Net Banking,8044.0,Success
PAY002038,ORD002038,USR00128,Net Banking,1074.15,Success
PAY002039,ORD002039,USR00092,Net Banking,216268.72,Success
PAY002040,ORD002040,USR00543,Net Banking,7336.24,Pending
PAY002041,ORD002041,USR00846,UPI,3722.4,Success
PAY002042,ORD002042,USR01682,Debit Card,16176.56,Success
PAY002043,ORD002043,USR01852,Net Banking,6001.71,Success
PAY002044,ORD002044,USR02495,UPI,5490.72,Success
PAY002045,ORD002045,USR00390,UPI,674.0,Success
PAY002046,ORD002046,USR01885,UPI,3901.35,Success
PAY002047,ORD002047,USR00043,Credit Card,14841.12,Success
PAY002048,ORD002048,USR00254,UPI,6981.809999999999,Failed
PAY002049,ORD002049,USR01084,Net Banking,2791.8,Success
PAY002050,ORD002050,USR02335,UPI,147394.23,Success
PAY002051,ORD002051,USR01541,UPI,158901.8,Success
PAY002052,ORD002052,USR01954,Cash on Delivery,514.2,Success
PAY002053,ORD002053,USR02393,UPI,138555.2,Success
PAY002054,ORD002054,USR00642,Debit Card,5076.86,Pending
PAY002055,ORD002055,USR02430,Cash on Delivery,128432.94,Success
PAY002056,ORD002056,USR00690,Cash on Delivery,17112.03,Success
PAY002057,ORD002057,USR01277,Credit Card,85787.81999999999,Success
PAY002058,ORD002058,USR01951,Debit Card,2357.68,Success
PAY002059,ORD002059,USR01080,Cash on Delivery,3083.84,Success
PAY002060,ORD002060,USR01487,Net Banking,4161.12,Success
PAY002061,ORD002061,USR00457,Net Banking,4955.78,Success
PAY002062,ORD002062,USR00983,Cash on Delivery,1078.02,Success
PAY002063,ORD002063,USR02131,Credit Card,138445.6,Success
PAY002064,ORD002064,USR01123,Net Banking,1240.02,Success
PAY002065,ORD002065,USR00149,Credit Card,15887.36,Success
PAY002066,ORD002066,USR01353,Debit Card,95527.44,Success
PAY002067,ORD002067,USR01180,Debit Card,5390.32,Success
PAY002068,ORD002068,USR00190,Credit Card,8002.28,Success
PAY002069,ORD002069,USR00883,Debit Card,26267.96,Success
PAY002070,ORD002070,USR02311,Net Banking,1467.63,Success
PAY002071,ORD002071,USR00400,Net Banking,1479.18,Success
PAY002072,ORD002072,USR00609,UPI,20307.44,Failed
PAY002073,ORD002073,USR01796,Debit Card,13133.98,Refunded
PAY002074,ORD002074,USR01639,UPI,3800.39,Success
PAY002075,ORD002075,USR01576,Credit Card,1549.02,Refunded
PAY002076,ORD002076,USR02149,Credit Card,3454.94,Failed
PAY002077,ORD002077,USR01383,Debit Card,26199.21,Pending
PAY002078,ORD002078,USR01404,Cash on Delivery,1884.56,Pending
PAY002079,ORD002079,USR00820,Cash on Delivery,7009.48,Success
PAY002080,ORD002080,USR00820,Debit Card,12357.93,Success
PAY002081,ORD002081,USR00420,Cash on Delivery,2347.68,Success
PAY002082,ORD002082,USR00124,UPI,2532.45,Success
PAY002083,ORD002083,USR00422,Cash on Delivery,1510.81,Success
PAY002084,ORD002084,USR01509,Net Banking,59087.24,Success
PAY002085,ORD002085,USR01598,UPI,4532.43,Success
PAY002086,ORD002086,USR00768,Cash on Delivery,6752.789999999999,Success
PAY002087,ORD002087,USR02045,Net Banking,8511.76,Success
PAY002088,ORD002088,USR02203,Cash on Delivery,1178.84,Failed
PAY002089,ORD002089,USR02140,Credit Card,7994.54,Success
PAY002090,ORD002090,USR01550,UPI,12080.18,Success
PAY002091,ORD002091,USR01765,Debit Card,1756.14,Success
PAY002092,ORD002092,USR02045,Credit Card,3856.16,Pending
PAY002093,ORD002093,USR00510,Debit Card,1564.49,Success
PAY002094,ORD002094,USR01207,Credit Card,196705.35,Success
PAY002095,ORD002095,USR00386,Credit Card,285.61,Success
PAY002096,ORD002096,USR01598,Cash on Delivery,4350.450000000001,Success
PAY002097,ORD002097,USR02453,Cash on Delivery,9860.7,Success
PAY002098,ORD002098,USR02294,Net Banking,2963.46,Success
PAY002099,ORD002099,USR00742,Cash on Delivery,3622.28,Success
PAY002100,ORD002100,USR01912,Debit Card,4407.88,Success
PAY002101,ORD002101,USR01447,Credit Card,127118.2,Success
PAY002102,ORD002102,USR00901,Credit Card,4235.44,Success
PAY002103,ORD002103,USR02113,UPI,180676.62,Success
PAY002104,ORD002104,USR02261,UPI,6557.73,Success
PAY002105,ORD002105,USR02010,UPI,7419.33,Refunded
PAY002106,ORD002106,USR00242,Credit Card,6308.4,Success
PAY002107,ORD002107,USR02386,Credit Card,71768.45999999999,Success
PAY002108,ORD002108,USR02021,Cash on Delivery,69055.01,Success
PAY002109,ORD002109,USR00173,Cash on Delivery,3321.26,Refunded
PAY002110,ORD002110,USR00672,Cash on Delivery,1310.37,Success
PAY002111,ORD002111,USR00164,Credit Card,15901.71,Success
PAY002112,ORD002112,USR00465,UPI,4758.86,Failed
PAY002113,ORD002113,USR00497,Cash on Delivery,6463.89,Refunded
PAY002114,ORD002114,USR00700,UPI,16477.24,Failed
PAY002115,ORD002115,USR02443,Debit Card,5502.92,Success
PAY002116,ORD002116,USR00703,UPI,6642.52,Refunded
PAY002117,ORD002117,USR01941,UPI,2406.89,Success
PAY002118,ORD002118,USR02356,Credit Card,17235.76,Success
PAY002119,ORD002119,USR01792,Net Banking,12207.82,Success
PAY002120,ORD002120,USR00183,Net Banking,12413.48,Success
PAY002121,ORD002121,USR00629,Debit Card,1786.34,Success
PAY002122,ORD002122,USR01732,Cash on Delivery,292.49,Success
PAY002123,ORD002123,USR00546,Debit Card,31590.4,Success
PAY002124,ORD002124,USR01588,Cash on Delivery,1026.75,Success
PAY002125,ORD002125,USR00624,UPI,3412.7,Success
PAY002126,ORD002126,USR00594,UPI,3446.7,Success
PAY002127,ORD002127,USR00744,Debit Card,1467.63,Failed
PAY002128,ORD002128,USR01769,UPI,15079.46,Success
PAY002129,ORD002129,USR01460,Debit Card,33150.06,Success
PAY002130,ORD002130,USR01949,Net Banking,54357.6,Success
PAY002131,ORD002131,USR02069,Debit Card,5088.63,Refunded
PAY002132,ORD002132,USR02445,UPI,6962.23,Success
PAY002133,ORD002133,USR00105,Credit Card,6625.08,Success
PAY002134,ORD002134,USR02240,Debit Card,3506.32,Success
PAY002135,ORD002135,USR00017,Net Banking,3213.78,Success
PAY002136,ORD002136,USR00393,Cash on Delivery,1030.42,Success
PAY002137,ORD002137,USR00425,Net Banking,3433.24,Refunded
PAY002138,ORD002138,USR02177,UPI,895.0,Success
PAY002139,ORD002139,USR00572,Cash on Delivery,7102.76,Success
PAY002140,ORD002140,USR02077,UPI,1906.8,Failed
PAY002141,ORD002141,USR01121,Cash on Delivery,22632.9,Failed
PAY002142,ORD002142,USR00242,Debit Card,5884.12,Success
PAY002143,ORD002143,USR02280,Cash on Delivery,11408.02,Success
PAY002144,ORD002144,USR00789,UPI,8743.64,Success
PAY002145,ORD002145,USR00715,Credit Card,9536.56,Success
PAY002146,ORD002146,USR00759,Net Banking,9878.04,Success
PAY002147,ORD002147,USR00776,Cash on Delivery,136361.08,Success
PAY002148,ORD002148,USR02248,Cash on Delivery,544.9,Success
PAY002149,ORD002149,USR00079,UPI,3857.0,Pending
PAY002150,ORD002150,USR00856,Debit Card,2905.96,Success
PAY002151,ORD002151,USR01440,Net Banking,28053.4,Success
PAY002152,ORD002152,USR02497,Credit Card,2731.1,Failed
PAY002153,ORD002153,USR02135,Net Banking,5880.38,Success
PAY002154,ORD002154,USR02149,Cash on Delivery,6642.52,Success
PAY002155,ORD002155,USR01032,UPI,169402.44,Success
PAY002156,ORD002156,USR00845,Cash on Delivery,8002.28,Success
PAY002157,ORD002157,USR00087,Cash on Delivery,1947.48,Success
PAY002158,ORD002158,USR02091,UPI,1437.36,Success
PAY002159,ORD002159,USR00408,Cash on Delivery,271884.76,Success
PAY002160,ORD002160,USR01669,Credit Card,7597.349999999999,Success
PAY002161,ORD002161,USR00148,Cash on Delivery,18925.2,Success
PAY002162,ORD002162,USR02325,Net Banking,4191.04,Success
PAY002163,ORD002163,USR00232,Debit Card,74913.36,Success
PAY002164,ORD002164,USR01951,Cash on Delivery,106858.11,Success
PAY002165,ORD002165,USR00366,Cash on Delivery,6030.059999999999,Success
PAY002166,ORD002166,USR01675,Credit Card,4010.4,Pending
PAY002167,ORD002167,USR00436,Net Banking,3340.05,Pending
PAY002168,ORD002168,USR00399,Credit Card,17510.8,Success
PAY002169,ORD002169,USR01235,Net Banking,33756.74,Success
PAY002170,ORD002170,USR01415,Cash on Delivery,3214.4,Success
PAY002171,ORD002171,USR00563,Net Banking,13924.46,Success
PAY002172,ORD002172,USR02490,UPI,3854.04,Success
PAY002173,ORD002173,USR01285,Net Banking,46309.7,Success
PAY002174,ORD002174,USR00773,Credit Card,10674.74,Success
PAY002175,ORD002175,USR02398,Net Banking,5567.32,Success
PAY002176,ORD002176,USR02038,Net Banking,85621.96,Success
PAY002177,ORD002177,USR01344,Net Banking,3721.0,Success
PAY002178,ORD002178,USR02186,UPI,2117.72,Success
PAY002179,ORD002179,USR01574,Net Banking,13270.04,Success
PAY002180,ORD002180,USR00992,Net Banking,2218.77,Success
PAY002181,ORD002181,USR02416,Debit Card,68313.0,Failed
PAY002182,ORD002182,USR01247,Credit Card,213728.32,Success
PAY002183,ORD002183,USR00360,Cash on Delivery,80359.58,Refunded
PAY002184,ORD002184,USR00921,Net Banking,3622.29,Success
PAY002185,ORD002185,USR02377,Cash on Delivery,5265.27,Success
PAY002186,ORD002186,USR00963,Debit Card,9902.2,Failed
PAY002187,ORD002187,USR01828,Credit Card,2027.28,Success
PAY002188,ORD002188,USR01614,Net Banking,68933.11,Failed
PAY002189,ORD002189,USR01641,Cash on Delivery,137998.56,Success
PAY002190,ORD002190,USR02217,UPI,22138.53,Success
PAY002191,ORD002191,USR00217,Debit Card,2859.8,Pending
PAY002192,ORD002192,USR00378,Debit Card,5012.01,Success
PAY002193,ORD002193,USR00119,Cash on Delivery,3444.48,Failed
PAY002194,ORD002194,USR00190,Cash on Delivery,6506.56,Success
PAY002195,ORD002195,USR00370,Net Banking,605.36,Refunded
PAY002196,ORD002196,USR01802,Cash on Delivery,4368.13,Success
PAY002197,ORD002197,USR02197,Cash on Delivery,10369.6,Success
PAY002198,ORD002198,USR00652,UPI,5245.0,Failed
PAY002199,ORD002199,USR01883,Debit Card,201822.06,Refunded
PAY002200,ORD002200,USR01512,UPI,13924.46,Success
PAY002201,ORD002201,USR00770,Credit Card,4407.88,Success
PAY002202,ORD002202,USR02422,Debit Card,9536.56,Success
PAY002203,ORD002203,USR00781,Debit Card,160296.24,Success
PAY002204,ORD002204,USR01717,Credit Card,5443.559999999999,Success
PAY002205,ORD002205,USR02208,Net Banking,2176.3,Success
PAY002206,ORD002206,USR02399,Net Banking,183998.08,Success
PAY002207,ORD002207,USR01312,UPI,272.45,Success
PAY002208,ORD002208,USR01250,Debit Card,15231.9,Success
PAY002209,ORD002209,USR00523,UPI,5016.99,Success
PAY002210,ORD002210,USR00522,Cash on Delivery,6621.56,Success
PAY002211,ORD002211,USR00783,Net Banking,6447.780000000001,Success
PAY002212,ORD002212,USR02321,Debit Card,7558.530000000001,Success
PAY002213,ORD002213,USR00936,Debit Card,29534.68,Failed
PAY002214,ORD002214,USR02231,UPI,239.08,Refunded
PAY002215,ORD002215,USR01689,Debit Card,116360.91,Success
PAY002216,ORD002216,USR00488,Net Banking,10033.98,Success
PAY002217,ORD002217,USR01851,Credit Card,1241.44,Success
PAY002218,ORD002218,USR00846,Debit Card,223536.21,Success
PAY002219,ORD002219,USR02172,Debit Card,154335.36,Pending
PAY002220,ORD002220,USR02462,Cash on Delivery,4119.42,Success
PAY002221,ORD002221,USR02004,UPI,6993.64,Success
PAY002222,ORD002222,USR01749,Cash on Delivery,21250.26,Success
PAY002223,ORD002223,USR00686,Cash on Delivery,73578.12,Pending
PAY002224,ORD002224,USR02161,Cash on Delivery,366.78,Success
PAY002225,ORD002225,USR02170,Net Banking,6911.08,Success
PAY002226,ORD002226,USR01568,Net Banking,2021.44,Success
PAY002227,ORD002227,USR01246,Cash on Delivery,97952.37,Success
PAY002228,ORD002228,USR00039,Cash on Delivery,3696.52,Success
PAY002229,ORD002229,USR00780,Debit Card,1452.98,Success
PAY002230,ORD002230,USR01257,UPI,74512.07,Success
PAY002231,ORD002231,USR02197,UPI,12477.08,Success
PAY002232,ORD002232,USR01928,Credit Card,2905.96,Pending
PAY002233,ORD002233,USR00302,Cash on Delivery,6752.48,Success
PAY002234,ORD002234,USR02286,UPI,5687.26,Success
PAY002235,ORD002235,USR00647,Cash on Delivery,4237.91,Refunded
PAY002236,ORD002236,USR00663,Credit Card,6931.64,Pending
PAY002237,ORD002237,USR02284,Cash on Delivery,1207.43,Success
PAY002238,ORD002238,USR01760,Net Banking,20757.72,Failed
PAY002239,ORD002239,USR02251,UPI,92178.92,Success
PAY002240,ORD002240,USR00256,Net Banking,147493.74,Success
PAY002241,ORD002241,USR00598,Debit Card,26961.08,Success
PAY002242,ORD002242,USR00662,UPI,11587.4,Failed
PAY002243,ORD002243,USR00235,Debit Card,2783.06,Success
PAY002244,ORD002244,USR01369,Credit Card,26521.32,Pending
PAY002245,ORD002245,USR00770,UPI,9443.91,Success
PAY002246,ORD002246,USR00213,UPI,4955.78,Refunded
PAY002247,ORD002247,USR00463,Credit Card,7850.04,Refunded
PAY002248,ORD002248,USR02484,Debit Card,7693.8,Success
PAY002249,ORD002249,USR00283,Cash on Delivery,841.41,Refunded
PAY002250,ORD002250,USR01487,Cash on Delivery,3176.58,Success
PAY002251,ORD002251,USR01431,Debit Card,7693.8,Success
PAY002252,ORD002252,USR00088,Credit Card,942.39,Success
PAY002253,ORD002253,USR01068,Cash on Delivery,358.05,Success
PAY002254,ORD002254,USR00461,Credit Card,11931.26,Success
PAY002255,ORD002255,USR02326,Cash on Delivery,20936.4,Success
PAY002256,ORD002256,USR02469,UPI,1471.03,Success
PAY002257,ORD002257,USR01725,Debit Card,26491.0,Pending
PAY002258,ORD002258,USR01377,UPI,3691.86,Pending
PAY002259,ORD002259,USR00515,Debit Card,9609.71,Success
PAY002260,ORD002260,USR00703,Net Banking,7505.04,Success
PAY002261,ORD002261,USR01654,Credit Card,118083.6,Success
PAY002262,ORD002262,USR02067,Debit Card,861.12,Success
PAY002263,ORD002263,USR00023,Net Banking,6064.32,Success
PAY002264,ORD002264,USR02461,Cash on Delivery,1085.44,Success
PAY002265,ORD002265,USR01054,Net Banking,7672.66,Success
PAY002266,ORD002266,USR01831,Credit Card,22056.96,Success
PAY002267,ORD002267,USR02156,Debit Card,20220.81,Success
PAY002268,ORD002268,USR01305,Net Banking,4010.92,Pending
PAY002269,ORD002269,USR01135,Credit Card,9003.72,Success
PAY002270,ORD002270,USR02184,Credit Card,2170.52,Success
PAY002271,ORD002271,USR00362,Net Banking,6034.32,Success
PAY002272,ORD002272,USR02177,Credit Card,158901.8,Success
PAY002273,ORD002273,USR01900,Net Banking,78359.1,Success
PAY002274,ORD002274,USR01285,Credit Card,3636.34,Refunded
PAY002275,ORD002275,USR00515,Credit Card,7722.8,Success
PAY002276,ORD002276,USR00449,UPI,6506.56,Pending
PAY002277,ORD002277,USR01924,Cash on Delivery,90079.53,Pending
PAY002278,ORD002278,USR01507,Cash on Delivery,298048.28,Success
PAY002279,ORD002279,USR01248,UPI,2473.11,Refunded
PAY002280,ORD002280,USR01856,Credit Card,4829.72,Success
PAY002281,ORD002281,USR00874,Debit Card,158533.28,Success
PAY002282,ORD002282,USR01429,Debit Card,5610.76,Success
PAY002283,ORD002283,USR02350,Debit Card,1298.01,Success
PAY002284,ORD002284,USR02279,Debit Card,50635.11,Success
PAY002285,ORD002285,USR01755,Net Banking,3336.42,Success
PAY002286,ORD002286,USR00923,Cash on Delivery,8744.56,Refunded
PAY002287,ORD002287,USR02160,Debit Card,10601.14,Failed
PAY002288,ORD002288,USR01037,Credit Card,6383.82,Refunded
PAY002289,ORD002289,USR01417,Credit Card,1767.63,Success
PAY002290,ORD002290,USR02282,UPI,1030.43,Success
PAY002291,ORD002291,USR00314,UPI,3536.31,Success
PAY002292,ORD002292,USR02257,Cash on Delivery,119176.35,Success
PAY002293,ORD002293,USR01998,Debit Card,20067.96,Success
PAY002294,ORD002294,USR01038,Debit Card,28888.96,Success
PAY002295,ORD002295,USR01657,Cash on Delivery,110364.2,Success
PAY002296,ORD002296,USR01779,Net Banking,2685.87,Success
PAY002297,ORD002297,USR01015,Cash on Delivery,3856.16,Success
PAY002298,ORD002298,USR01094,Net Banking,4884.0,Success
