log_id,product_id,change_quantity,log_type,log_date
LOG002146,PROD0193,14,Return,2025-03-15
LOG002147,PROD0136,35,Stock In,2025-04-18
LOG002148,PROD0195,1,Return,2025-11-20
LOG002149,PROD0487,27,Stock In,2025-05-07
LOG002150,PROD0019,38,Return,2025-08-05
LOG002151,PROD0425,24,Stock Out,2025-08-10
LOG002152,PROD0351,6,Stock In,2025-04-01
LOG002153,PROD0300,13,Return,2025-01-19
LOG002154,PROD0423,6,Stock In,2025-02-15
LOG002155,PROD0473,39,Stock In,2025-08-24
LOG002156,PROD0073,45,Stock Out,2025-10-19
LOG002157,PROD0121,8,Stock In,2025-03-05
LOG002158,PROD0271,6,Stock Out,2025-09-29
LOG002159,PROD0161,32,Stock Out,2025-01-26
LOG002160,PROD0181,26,Stock Out,2025-11-08
LOG002161,PROD0452,39,Stock Out,2025-02-22
LOG002162,PROD0099,15,Stock In,2025-11-08
LOG002163,PROD0093,7,Stock In,2025-12-31
LOG002164,PROD0277,8,Stock Out,2025-12-27
LOG002165,PROD0352,3,Stock Out,2025-04-21
LOG002166,PROD0421,15,Stock In,2025-11-21
LOG002167,PROD0406,7,Stock In,2025-05-07
LOG002168,PROD0084,41,Stock In,2025-06-21
LOG002169,PROD0093,1,Return,2025-02-07
LOG002170,PROD0258,2,Stock Out,2025-07-21
LOG002171,PROD0196,11,Return,2025-09-14
LOG002172,PROD0131,25,Stock In,2025-10-30
LOG002173,PROD0136,31,Stock Out,2025-09-10
LOG002174,PROD0364,39,Stock In,2025-07-31
LOG002175,PROD0337,37,Return,2025-03-20
LOG002176,PROD0405,13,Stock Out,2025-08-23
LOG002177,PROD0057,21,Return,2025-05-09
LOG002178,PROD0134,45,Stock In,2025-09-25
LOG002179,PROD0468,30,Stock In,2025-03-09
LOG002180,PROD0051,3,Stock Out,2025-02-11
LOG002181,PROD0284,8,Stock In,2025-09-27
LOG002182,PROD0104,43,Stock In,2025-09-21
LOG002183,PROD0291,44,Stock In,2025-04-29
LOG002184,PROD0498,29,Stock Out,2025-01-25
LOG002185,PROD0379,28,Stock Out,2025-06-01
LOG002186,PROD0478,45,Return,2025-04-23
LOG002187,PROD0136,14,Stock Out,2026-01-25
LOG002188,PROD0490,6,Return,2025-03-03
LOG002189,PROD0207,44,Stock Out,2025-08-27
LOG002190,PROD0221,38,Stock Out,2025-09-25
LOG002191,PROD0295,31,Stock Out,2025-08-10
LOG002192,PROD0172,27,Return,2025-03-21
LOG002193,PROD0405,5,Stock Out,2025-01-07
LOG002194,PROD0351,13,Return,2025-08-07
LOG002195,PROD0013,34,Return,2025-07-13
LOG002196,PROD0260,26,Return,2025-02-25
LOG002197,PROD0146,43,Stock In,2025-12-17
LOG002198,PROD0056,37,Stock Out,2026-01-30
LOG002199,PROD0277,4,Return,2025-12-25
LOG002200,PROD0157,48,Stock Out,2025-03-27
LOG002201,PROD0331,25,Stock In,2025-07-17
LOG002202,PROD0466,2,Stock Out,2025-10-12
LOG002203,PROD0116,8,Return,2026-02-04
LOG002204,PROD0437,32,Stock Out,2025-02-24
LOG002205,PROD0197,50,Stock Out,2025-02-12
LOG002206,PROD0362,20,Stock In,2025-04-10
LOG002207,PROD0024,11,Stock In,2025-09-06
LOG002208,PROD0195,39,Return,2025-08-05
LOG002209,PROD0388,3,Return,2026-01-01
LOG002210,PROD0155,47,Return,2025-08-25
LOG002211,PROD0098,25,Stock Out,2025-05-01
LOG002212,PROD0282,9,Return,2025-03-02
LOG002213,PROD0018,38,Return,2025-12-09
LOG002214,PROD0306,35,Return,2025-08-16
LOG002215,PROD0100,6,Stock Out,2025-11-22
LOG002216,PROD0417,17,Return,2025-10-31
LOG002217,PROD0067,21,Return,2025-04-10
LOG002218,PROD0225,6,Return,2025-12-26
LOG002219,PROD0495,3,Return,2025-04-11
LOG002220,PROD0160,21,Stock Out,2025-06-09
LOG002221,PROD0107,38,Stock In,2026-02-02
LOG002222,PROD0185,25,Stock In,2026-01-08
LOG002223,PROD0013,9,Return,2026-02-05
LOG002224,PROD0279,23,Stock Out,2025-11-26
LOG002225,PROD0105,18,Stock Out,2025-11-16
LOG002226,PROD0150,43,Stock Out,2025-06-24
LOG002227,PROD0011,20,Return,2025-01-19
LOG002228,PROD0486,38,Return,2025-04-10
LOG002229,PROD0005,2,Return,2025-11-21
LOG002230,PROD0447,36,Return,2025-09-10
LOG002231,PROD0390,41,Return,2025-07-05
LOG002232,PROD0117,31,Return,2025-05-10
LOG002233,PROD0388,36,Return,2025-08-19
LOG002234,PROD0013,3,Stock Out,2025-08-12
LOG002235,PROD0278,5,Stock Out,2025-10-15
LOG002236,PROD0128,21,Return,2025-06-18
LOG002237,PROD0006,33,Stock Out,2025-11-17
LOG002238,PROD0489,33,Return,2025-10-22
LOG002239,PROD0032,17,Stock Out,2025-01-09
LOG002240,PROD0393,36,Stock Out,2025-02-22
LOG002241,PROD0149,2,Return,2025-05-24
LOG002242,PROD0375,7,Stock In,2025-10-11
LOG002243,PROD0026,17,Stock Out,2025-05-31
LOG002244,PROD0309,4,Return,2025-06-30
LOG002245,PROD0278,33,Stock Out,2025-04-02
LOG002246,PROD0414,2,Return,2025-02-28
LOG002247,PROD0306,38,Return,2025-08-11
LOG002248,PROD0384,38,Stock Out,2025-08-10
LOG002249,PROD0176,50,Return,2025-02-24
LOG002250,PROD0420,5,Stock In,2025-03-07
LOG002251,PROD0218,9,Stock In,2026-01-05
LOG002252,PROD0069,43,Stock In,2025-12-08
LOG002253,PROD0171,22,Stock Out,2025-04-04
LOG002254,PROD0425,1,Stock Out,2025-04-19
LOG002255,PROD0270,15,Stock Out,2025-03-06
LOG002256,PROD0319,30,Stock Out,2025-07-29
LOG002257,PROD0452,22,Stock Out,2025-10-03
LOG002258,PROD0130,20,Stock Out,2026-01-16
LOG002259,PROD0136,22,Stock Out,2025-09-12
LOG002260,PROD0392,4,Stock In,2025-10-12
LOG002261,PROD0154,24,Return,2026-02-04
LOG002262,PROD0357,36,Stock In,2025-07-27
LOG002263,PROD0173,3,Return,2025-12-18
LOG002264,PROD0423,43,Return,2025-03-08
LOG002265,PROD0167,36,Stock In,2025-03-19
LOG002266,PROD0104,4,Stock In,2025-01-31
LOG002267,PROD0048,7,Return,2025-08-09
LOG002268,PROD0318,22,Stock In,2025-03-03
LOG002269,PROD0024,24,Stock In,2025-06-09
LOG002270,PROD0190,43,Return,2025-02-02
LOG002271,PROD0179,21,Return,2025-04-15
LOG002272,PROD0314,22,Stock In,2025-02-15
LOG002273,PROD0351,41,Stock Out,2025-08-05
LOG002274,PROD0435,6,Return,2025-06-04
LOG002275,PROD0318,17,Return,2025-04-05
LOG002276,PROD0275,40,Stock Out,2025-03-26
LOG002277,PROD0043,4,Return,2025-01-17
LOG002278,PROD0257,41,Stock Out,2025-08-03
LOG002279,PROD0259,13,Stock Out,2025-11-13
LOG002280,PROD0183,17,Stock In,2025-02-08
LOG002281,PROD0127,32,Return,2025-09-09
LOG002282,PROD0437,37,Return,2025-02-22
LOG002283,PROD0367,19,Return,2025-03-01
LOG002284,PROD0159,31,Return,2025-01-12
LOG002285,PROD0131,30,Return,2025-08-11
LOG002286,PROD0419,25,Return,2025-04-15
LOG002287,PROD0371,18,Stock In,2025-01-24
LOG002288,PROD0150,26,Stock Out,2025-05-10
LOG002289,PROD0288,15,Stock In,2026-01-28
LOG002290,PROD0387,32,Stock In,2026-01-20
LOG002291,PROD0191,31,Stock Out,2026-01-24
LOG002292,PROD0398,10,Return,2025-01-02
LOG002293,PROD0445,9,Stock Out,2025-09-09
LOG002294,PROD0310,32,Return,2025-11-06
LOG002295,PROD0013,19,Return,2025-07-30
LOG002296,PROD0423,21,Stock Out,2025-04-26
LOG002297,PROD0014,50,Stock Out,2025-09-18
LOG002298,PROD0238,50,Stock In,2025-06-17
LOG002299,PROD0065,6,Return,2025-10-14
LOG002300,PROD0244,42,Stock Out,2025-05-06
LOG002301,PROD0472,30,Stock Out,2025-10-02
LOG002302,PROD0326,29,Stock Out,2025-11-08
LOG002303,PROD0141,26,Stock In,2025-10-14
LOG002304,PROD0467,16,Stock In,2025-05-06
LOG002305,PROD0293,3,Stock In,2025-04-07
LOG002306,PROD0180,19,Stock Out,2025-04-16
LOG002307,PROD0291,39,Stock Out,2025-06-01
LOG002308,PROD0038,16,Stock Out,2025-02-22
LOG002309,PROD0210,5,Stock Out,2025-12-07
LOG002310,PROD0297,22,Stock In,2025-10-13
LOG002311,PROD0224,13,Stock Out,2025-08-15
LOG002312,PROD0006,8,Stock In,2025-07-09
LOG002313,PROD0331,6,Stock In,2025-01-09
LOG002314,PROD0496,17,Stock Out,2025-05-27
LOG002315,PROD0260,7,Stock Out,2025-04-21
LOG002316,PROD0158,9,Stock In,2025-06-28
LOG002317,PROD0052,42,Return,2025-09-01
LOG002318,PROD0038,16,Stock Out,2025-03-01
LOG002319,PROD0053,16,Stock Out,2025-06-06
LOG002320,PROD0386,8,Return,2025-01-02
LOG002321,PROD0494,31,Stock In,2025-03-03
LOG002322,PROD0153,44,Stock In,2025-08-29
LOG002323,PROD0143,14,Return,2025-04-30
LOG002324,PROD0336,35,Stock In,2025-02-28
LOG002325,PROD0383,41,Return,2025-01-16
LOG002326,PROD0028,14,Return,2025-08-14
LOG002327,PROD0351,26,Stock In,2025-04-20
LOG002328,PROD0244,41,Stock In,2025-01-19
LOG002329,PROD0160,19,Return,2025-05-20
LOG002330,PROD0016,9,Stock Out,2026-01-25
LOG002331,PROD0170,41,Stock Out,2025-02-20
LOG002332,PROD0089,33,Return,2025-12-31
LOG002333,PROD0449,21,Stock Out,2025-06-04
LOG002334,PROD0077,21,Stock Out,2025-08-12
LOG002335,PROD0183,6,Stock In,2025-11-06
LOG002336,PROD0226,21,Stock In,2025-03-09
LOG002337,PROD0448,15,Stock In,2025-12-21
LOG002338,PROD0067,42,Stock Out,2025-11-07
LOG002339,PROD0184,47,Stock In,2025-11-07
LOG002340,PROD0302,4,Stock Out,2025-03-09
LOG002341,PROD0039,49,Stock In,2025-05-11
LOG002342,PROD0380,28,Stock In,2025-05-31
LOG002343,PROD0123,13,Return,2025-12-30
LOG002344,PROD0401,13,Stock In,2025-12-16
LOG002345,PROD0010,47,Stock Out,2025-01-08
LOG002346,PROD0392,31,Return,2025-02-18
LOG002347,PROD0006,32,Return,2025-07-20
LOG002348,PROD0009,16,Stock Out,2025-11-21
LOG002349,PROD0379,7,Stock Out,2025-08-31
LOG002350,PROD0426,36,Return,2025-05-10
LOG002351,PROD0491,1,Return,2026-01-24
LOG002352,PROD0108,37,Stock In,2025-02-26
LOG002353,PROD0337,13,Stock In,2025-03-31
LOG002354,PROD0367,44,Stock In,2025-03-11
LOG002355,PROD0239,13,Return,2025-05-19
LOG002356,PROD0171,47,Stock Out,2026-01-03
LOG002357,PROD0091,10,Stock Out,2025-10-10
LOG002358,PROD0410,35,Stock In,2025-08-12
LOG002359,PROD0359,6,Stock In,2025-05-24
LOG002360,PROD0295,41,Stock Out,2025-01-14
LOG002361,PROD0309,15,Stock In,2025-11-08
LOG002362,PROD0149,33,Stock In,2025-05-07
LOG002363,PROD0393,44,Return,2025-10-30
LOG002364,PROD0454,20,Return,2025-05-14
LOG002365,PROD0165,2,Stock Out,2025-03-10
LOG002366,PROD0171,14,Stock Out,2025-06-21
LOG002367,PROD0269,36,Return,2025-02-11
LOG002368,PROD0076,14,Stock Out,2025-08-31
LOG002369,PROD0231,49,Stock In,2025-05-26
LOG002370,PROD0166,28,Stock In,2025-04-24
LOG002371,PROD0118,20,Return,2025-03-22
LOG002372,PROD0075,11,Stock In,2025-01-28
LOG002373,PROD0394,23,Stock Out,2025-05-30
LOG002374,PROD0219,43,Return,2025-08-29
LOG002375,PROD0396,5,Return,2025-08-02
LOG002376,PROD0081,6,Stock In,2025-04-10
LOG002377,PROD0115,29,Stock In,2025-05-21
LOG002378,PROD0379,41,Stock Out,2025-06-28
LOG002379,PROD0326,39,Stock In,2025-06-15
LOG002380,PROD0235,1,Return,2025-08-27
LOG002381,PROD0368,48,Stock Out,2025-04-14
LOG002382,PROD0405,34,Return,2025-10-06
LOG002383,PROD0034,44,Return,2025-08-18
LOG002384,PROD0094,30,Stock Out,2025-05-26
LOG002385,PROD0238,21,Stock Out,2025-03-08
LOG002386,PROD0370,32,Stock In,2025-12-15
LOG002387,PROD0164,30,Stock Out,2025-03-01
LOG002388,PROD0061,32,Stock Out,2025-09-03
LOG002389,PROD0472,41,Return,2026-01-29
LOG002390,PROD0309,30,Stock In,2025-07-04
LOG002391,PROD0378,20,Stock In,2025-01-31
LOG002392,PROD0299,20,Return,2025-01-21
LOG002393,PROD0319,25,Return,2025-06-28
LOG002394,PROD0349,11,Return,2025-12-05
LOG002395,PROD0487,42,Return,2025-08-04
LOG002396,PROD0122,1,Stock In,2025-10-04
LOG002397,PROD0221,25,Return,2025-10-29
LOG002398,PROD0314,1,Stock In,2025-08-03
LOG002399,PROD0184,42,Return,2025-07-24
LOG002400,PROD0259,38,Return,2025-11-24
LOG002401,PROD0355,3,Stock In,2025-09-09
LOG002402,PROD0147,6,Stock In,2025-03-09
LOG002403,PROD0052,1,Stock In,2025-11-21
LOG002404,PROD0217,4,Stock In,2025-11-23
LOG002405,PROD0400,40,Stock Out,2025-12-20
LOG002406,PROD0107,38,Stock In,2025-06-09
LOG002407,PROD0163,23,Stock Out,2025-11-02
LOG002408,PROD0296,35,Stock Out,2025-10-13
LOG002409,PROD0212,50,Return,2025-01-01
LOG002410,PROD0246,24,Stock In,2025-07-23
LOG002411,PROD0425,1,Stock In,2026-01-21
LOG002412,PROD0300,37,Stock In,2025-04-10
LOG002413,PROD0192,6,Stock Out,2025-11-10
LOG002414,PROD0420,46,Stock Out,2025-05-07
LOG002415,PROD0475,7,Return,2025-09-10
LOG002416,PROD0207,21,Return,2025-10-23
LOG002417,PROD0039,43,Return,2025-07-14
LOG002418,PROD0178,13,Return,2025-12-27
LOG002419,PROD0041,10,Stock Out,2025-05-23
LOG002420,PROD0023,46,Stock Out,2025-07-05
LOG002421,PROD0312,10,Stock In,2025-07-26
LOG002422,PROD0007,31,Stock Out,2025-11-29
LOG002423,PROD0035,25,Stock In,2025-06-07
LOG002424,PROD0019,42,Stock Out,2026-01-31
LOG002425,PROD0076,43,Stock In,2025-02-06
LOG002426,PROD0072,42,Stock Out,2025-03-07
LOG002427,PROD0395,3,Return,2025-02-12
LOG002428,PROD0287,14,Stock Out,2025-03-24
LOG002429,PROD0132,20,Stock Out,2025-05-06
LOG002430,PROD0473,36,Stock In,2025-09-19
LOG002431,PROD0441,18,Return,2025-10-29
LOG002432,PROD0285,29,Return,2025-10-31
LOG002433,PROD0226,48,Stock In,2025-08-17
LOG002434,PROD0408,34,Stock Out,2025-01-08
LOG002435,PROD0490,49,Return,2025-11-10
LOG002436,PROD0315,47,Stock Out,2025-10-06
LOG002437,PROD0123,33,Return,2026-01-03
LOG002438,PROD0013,4,Stock In,2025-09-21
LOG002439,PROD0472,1,Stock In,2025-08-23
LOG002440,PROD0247,17,Stock In,2025-01-05
LOG002441,PROD0142,30,Stock In,2025-04-10
LOG002442,PROD0422,12,Return,2025-05-31
LOG002443,PROD0275,43,Return,2026-01-21
LOG002444,PROD0110,46,Return,2025-05-31
LOG002445,PROD0245,17,Return,2025-09-26
LOG002446,PROD0343,24,Stock Out,2025-12-16
LOG002447,PROD0399,31,Return,2025-04-17
LOG002448,PROD0233,5,Stock Out,2025-08-31
LOG002449,PROD0500,12,Stock In,2025-02-03
LOG002450,PROD0197,41,Return,2025-03-03
LOG002451,PROD0281,26,Stock Out,2026-01-29
LOG002452,PROD0413,32,Return,2025-11-12
LOG002453,PROD0059,30,Return,2025-07-18
LOG002454,PROD0017,11,Stock In,2025-11-11
LOG002455,PROD0124,34,Stock In,2025-06-19
LOG002456,PROD0096,1,Stock In,2025-11-13
LOG002457,PROD0441,29,Stock In,2025-05-28
LOG002458,PROD0436,47,Stock In,2025-02-13
LOG002459,PROD0430,11,Stock In,2025-04-07
LOG002460,PROD0462,4,Stock Out,2026-01-10
LOG002461,PROD0144,4,Stock In,2025-03-07
LOG002462,PROD0245,39,Stock In,2025-08-15
LOG002463,PROD0498,4,Stock Out,2026-01-07
LOG002464,PROD0047,5,Return,2025-05-03
LOG002465,PROD0232,23,Stock In,2025-01-26
LOG002466,PROD0113,18,Return,2025-11-06
LOG002467,PROD0458,28,Stock Out,2025-04-20
LOG002468,PROD0164,25,Stock In,2025-05-02
LOG002469,PROD0206,46,Stock Out,2025-07-26
LOG002470,PROD0167,36,Return,2025-02-08
LOG002471,PROD0275,3,Stock In,2025-02-18
LOG002472,PROD0216,32,Stock In,2025-12-01
LOG002473,PROD0426,49,Return,2026-01-14
LOG002474,PROD0018,39,Stock In,2025-12-31
LOG002475,PROD0266,30,Stock In,2025-06-04
LOG002476,PROD0432,35,Stock Out,2025-08-31
LOG002477,PROD0450,17,Stock In,2025-11-09
LOG002478,PROD0370,12,Return,2025-12-28
LOG002479,PROD0454,41,Stock Out,2025-10-28
LOG002480,PROD0283,24,Stock Out,2025-05-31
LOG002481,PROD0094,21,Stock In,2025-12-18
LOG002482,PROD0075,14,Return,2025-06-22
LOG002483,PROD0110,38,Stock In,2025-11-01
LOG002484,PROD0172,45,Stock In,2025-06-25
LOG002485,PROD0451,26,Return,2025-06-21
LOG002486,PROD0059,6,Stock In,2025-12-12
LOG002487,PROD0209,6,Stock In,2025-11-03
LOG002488,PROD0253,26,Stock Out,2025-05-12
LOG002489,PROD0026,50,Stock In,2025-01-17
LOG002490,PROD0303,36,Return,2025-09-19
LOG002491,PROD0443,19,Stock In,2025-05-24
LOG002492,PROD0084,29,Return,2026-01-17
LOG002493,PROD0184,46,Return,2025-03-01
LOG002494,PROD0331,33,Stock In,2025-09-27
LOG002495,PROD0492,3,Stock Out,2025-02-13
LOG002496,PROD0225,20,Return,2025-01-09
LOG002497,PROD0228,1,Stock Out,2025-09-13
LOG002498,PROD0405,23,Return,2025-01-01
LOG002499,PROD0494,31,Stock Out,2025-12-14
LOG002500,PROD0118,12,Stock Out,2025-01-10
LOG002501,PROD0157,19,Return,2025-02-25
LOG002502,PROD0256,50,Return,2025-04-10
LOG002503,PROD0164,50,Stock In,2025-02-27
LOG002504,PROD0451,41,Stock Out,2025-04-04
LOG002505,PROD0271,22,Stock In,2025-07-25
LOG002506,PROD0308,34,Stock In,2025-01-29
LOG002507,PROD0478,38,Return,2025-09-01
LOG002508,PROD0402,32,Stock Out,2025-04-14
LOG002509,PROD0047,20,Return,2025-05-27
LOG002510,PROD0204,48,Return,2025-05-13
LOG002511,PROD0064,7,Stock In,2026-01-11
LOG002512,PROD0376,39,Stock Out,2026-01-14
LOG002513,PROD0496,26,Stock Out,2025-05-04
LOG002514,PROD0309,41,Stock In,2025-03-05
LOG002515,PROD0253,18,Stock Out,2025-12-23
LOG002516,PROD0084,22,Return,2025-11-24
LOG002517,PROD0102,13,Stock In,2026-01-28
LOG002518,PROD0460,31,Stock Out,2025-11-24
LOG002519,PROD0329,21,Stock In,2025-03-21
LOG002520,PROD0256,32,Return,2025-02-12
LOG002521,PROD0455,13,Stock In,2025-02-15
LOG002522,PROD0041,39,Stock Out,2025-06-18
LOG002523,PROD0261,17,Stock In,2025-07-15
LOG002524,PROD0114,9,Stock In,2025-09-23
LOG002525,PROD0405,25,Stock In,2025-08-06
LOG002526,PROD0106,25,Stock In,2025-09-15
LOG002527,PROD0162,5,Stock Out,2025-04-27
LOG002528,PROD0096,3,Return,2025-10-13
LOG002529,PROD0270,39,Return,2025-06-10
LOG002530,PROD0011,39,Stock Out,2025-11-06
LOG002531,PROD0292,24,Stock Out,2025-01-16
LOG002532,PROD0274,35,Stock In,2025-11-02
LOG002533,PROD0241,15,Return,2026-01-24
LOG002534,PROD0213,44,Return,2025-02-10
LOG002535,PROD0302,16,Stock Out,2025-07-02
LOG002536,PROD0426,1,Stock Out,2025-10-15
LOG002537,PROD0433,24,Stock Out,2026-01-11
LOG002538,PROD0064,44,Stock Out,2025-02-14
LOG002539,PROD0225,16,Return,2025-08-11
LOG002540,PROD0134,38,Stock In,2025-01-07
LOG002541,PROD0308,36,Stock Out,2025-08-08
LOG002542,PROD0230,6,Stock Out,2025-04-11
LOG002543,PROD0497,43,Stock Out,2025-08-02
LOG002544,PROD0462,45,Stock In,2025-01-05
LOG002545,PROD0403,38,Return,2025-08-16
LOG002546,PROD0455,13,Stock In,2025-08-23
LOG002547,PROD0005,29,Stock In,2025-08-29
LOG002548,PROD0198,8,Stock In,2025-04-26
LOG002549,PROD0189,31,Stock Out,2025-12-22
LOG002550,PROD0090,23,Return,2025-12-16
LOG002551,PROD0440,40,Return,2025-05-25
LOG002552,PROD0447,46,Stock In,2025-10-09
LOG002553,PROD0403,37,Return,2025-03-29
LOG002554,PROD0451,48,Stock In,2025-12-03
LOG002555,PROD0441,10,Stock Out,2025-03-29
LOG002556,PROD0226,44,Stock Out,2025-02-24
LOG002557,PROD0308,32,Return,2025-11-18
LOG002558,PROD0419,5,Return,2025-06-07
LOG002559,PROD0223,47,Return,2025-07-26
LOG002560,PROD0054,5,Stock In,2025-12-21
LOG002561,PROD0079,20,Return,2025-12-10
LOG002562,PROD0129,29,Stock Out,2025-09-07
LOG002563,PROD0414,50,Return,2025-01-14
LOG002564,PROD0325,50,Return,2025-05-29
LOG002565,PROD0385,38,Stock In,2025-06-27
LOG002566,PROD0338,13,Return,2025-05-11
LOG002567,PROD0087,19,Return,2025-11-22
LOG002568,PROD0076,20,Return,2026-02-04
LOG002569,PROD0367,11,Return,2025-12-10
LOG002570,PROD0005,45,Stock In,2025-06-06
LOG002571,PROD0102,14,Stock In,2025-05-14
LOG002572,PROD0365,26,Stock Out,2025-01-24
LOG002573,PROD0309,48,Stock In,2026-01-26
LOG002574,PROD0481,27,Stock In,2025-09-30
LOG002575,PROD0072,24,Return,2025-05-14
LOG002576,PROD0474,46,Stock Out,2025-09-30
LOG002577,PROD0048,48,Return,2025-07-01
LOG002578,PROD0029,43,Stock Out,2025-08-21
LOG002579,PROD0052,38,Return,2025-09-04
LOG002580,PROD0344,20,Stock Out,2025-11-27
LOG002581,PROD0194,11,Stock Out,2025-11-23
LOG002582,PROD0045,15,Stock In,2025-10-14
LOG002583,PROD0159,9,Stock In,2025-03-27
LOG002584,PROD0257,16,Stock In,2026-01-19
LOG002585,PROD0385,25,Stock Out,2025-07-27
LOG002586,PROD0467,5,Return,2025-04-07
LOG002587,PROD0044,42,Stock Out,2025-06-15
LOG002588,PROD0450,44,Return,2025-04-29
LOG002589,PROD0064,29,Return,2025-02-15
LOG002590,PROD0242,48,Stock Out,2025-07-16
LOG002591,PROD0205,33,Stock Out,2025-03-08
LOG002592,PROD0458,40,Stock In,2025-12-13
LOG002593,PROD0290,50,Return,2025-05-23
LOG002594,PROD0133,25,Stock Out,2025-01-15
LOG002595,PROD0483,49,Stock In,2025-08-14
LOG002596,PROD0162,41,Return,2025-05-02
LOG002597,PROD0341,6,Stock In,2025-12-03
LOG002598,PROD0085,17,Stock Out,2025-07-05
LOG002599,PROD0254,6,Stock Out,2025-07-26
LOG002600,PROD0205,38,Stock Out,2025-01-20
LOG002601,PROD0340,18,Return,2025-07-27
LOG002602,PROD0104,19,Return,2025-12-22
LOG002603,PROD0008,28,Return,2025-07-01
LOG002604,PROD0313,28,Stock In,2025-10-20
LOG002605,PROD0216,19,Stock Out,2025-09-11
LOG002606,PROD0191,20,Stock Out,2025-03-28
LOG002607,PROD0021,22,Stock Out,2025-10-08
LOG002608,PROD0019,13,Stock Out,2025-09-20
LOG002609,PROD0474,41,Stock In,2025-09-17
LOG002610,PROD0155,30,Stock In,2025-12-01
LOG002611,PROD0394,2,Stock In,2025-06-24
LOG002612,PROD0018,42,Stock Out,2025-11-02
LOG002613,PROD0055,32,Stock In,2025-08-22
LOG002614,PROD0044,24,Return,2025-04-24
LOG002615,PROD0223,11,Stock Out,2025-10-10
LOG002616,PROD0152,9,Stock In,2025-08-01
LOG002617,PROD0180,8,Return,2025-09-16
LOG002618,PROD0269,35,Stock In,2025-04-16
LOG002619,PROD0486,23,Stock In,2025-05-13
LOG002620,PROD0050,3,Stock In,2025-07-03
LOG002621,PROD0410,37,Stock In,2025-12-22
LOG002622,PROD0231,15,Stock Out,2025-05-22
LOG002623,PROD0324,49,Stock In,2025-09-28
LOG002624,PROD0374,12,Stock In,2025-03-28
LOG002625,PROD0318,2,Stock In,2025-08-16
LOG002626,PROD0232,25,Stock In,2025-03-30
LOG002627,PROD0424,22,Return,2025-02-03
LOG002628,PROD0397,25,Stock Out,2025-03-24
LOG002629,PROD0267,30,Return,2025-07-09
LOG002630,PROD0452,2,Stock Out,2025-03-19
LOG002631,PROD0067,42,Stock Out,2025-09-06
LOG002632,PROD0066,11,Return,2025-08-28
LOG002633,PROD0301,32,Return,2025-01-13
LOG002634,PROD0140,16,Return,2025-01-04
LOG002635,PROD0364,32,Return,2025-04-24
LOG002636,PROD0063,26,Stock In,2026-02-04
LOG002637,PROD0141,6,Stock In,2025-11-15
LOG002638,PROD0010,17,Stock In,2025-10-09
LOG002639,PROD0217,39,Return,2025-01-24
LOG002640,PROD0044,39,Stock Out,2025-01-22
LOG002641,PROD0401,34,Stock Out,2025-02-11
LOG002642,PROD0079,42,Stock Out,2025-12-20
LOG002643,PROD0368,6,Return,2025-07-26
LOG002644,PROD0352,11,Stock In,2025-12-10
LOG002645,PROD0105,37,Stock In,2025-03-20
LOG002646,PROD0323,6,Stock Out,2025-03-09
LOG002647,PROD0043,31,Stock In,2025-06-23
LOG002648,PROD0139,39,Stock Out,2026-01-18
LOG002649,PROD0363,50,Stock In,2025-04-11
LOG002650,PROD0078,38,Return,2025-06-20
LOG002651,PROD0133,38,Return,2025-04-18
LOG002652,PROD0475,36,Return,2025-01-20
LOG002653,PROD0046,38,Stock In,2025-04-22
LOG002654,PROD0437,3,Return,2025-07-05
LOG002655,PROD0364,44,Stock Out,2025-05-16
LOG002656,PROD0121,33,Return,2025-07-05
LOG002657,PROD0467,33,Return,2025-11-22
LOG002658,PROD0482,16,Stock Out,2025-08-26
LOG002659,PROD0012,43,Stock In,2025-10-22
LOG002660,PROD0480,41,Return,2025-11-22
LOG002661,PROD0123,40,Return,2026-01-27
