shipment_id,order_id,tracking_number,carrier,shipment_date
SHP003394,ORD003394,TRK284937172,Delhivery,2025-04-04
SHP003395,ORD003395,TRK248614803,ExpressBees,2025-03-05
SHP003396,ORD003396,TRK268832785,FedEx,2025-08-17
SHP003397,ORD003397,TRK555055475,BlueDart,2025-12-24
SHP003398,ORD003398,,,
SHP003399,ORD003399,TRK407691227,FedEx,2025-07-31
SHP003400,ORD003400,TRK614172464,Delhivery,2025-06-20
SHP003401,ORD003401,TRK260240281,BlueDart,2025-12-08
SHP003402,ORD003402,TRK638515669,Delhivery,2025-04-22
SHP003403,ORD003403,TRK365678785,Delhivery,2025-06-18
SHP003404,ORD003404,TRK788990838,ExpressBees,2026-01-10
SHP003405,ORD003405,TRK363035387,BlueDart,2025-04-27
SHP003406,ORD003406,TRK335458970,BlueDart,2025-09-08
SHP003407,ORD003407,TRK427156291,FedEx,2025-09-21
SHP003408,ORD003408,TRK901683893,ExpressBees,2025-01-28
SHP003409,ORD003409,TRK353463841,ExpressBees,2025-02-24
SHP003410,ORD003410,TRK270290287,BlueDart,2025-09-22
SHP003411,ORD003411,TRK779417300,FedEx,2025-10-19
SHP003412,ORD003412,TRK506703284,BlueDart,2025-02-25
SHP003413,ORD003413,TRK147242298,BlueDart,2025-07-04
SHP003414,ORD003414,,,
SHP003415,ORD003415,TRK930258316,Delhivery,2025-12-19
SHP003416,ORD003416,,,
SHP003417,ORD003417,,,
SHP003418,ORD003418,TRK836943789,ExpressBees,2025-06-02
SHP003419,ORD003419,TRK821834108,BlueDart,2025-05-25
SHP003420,ORD003420,,,
SHP003421,ORD003421,,,
SHP003422,ORD003422,TRK332837700,Delhivery,2025-02-17
SHP003423,ORD003423,TRK293514314,Delhivery,2026-01-13
SHP003424,ORD003424,,,
SHP003425,ORD003425,,,
SHP003426,ORD003426,TRK246178118,Delhivery,2026-01-19
SHP003427,ORD003427,,,
SHP003428,ORD003428,TRK261007193,FedEx,2025-03-27
SHP003429,ORD003429,TRK807082035,BlueDart,2025-11-01
SHP003430,ORD003430,TRK578353297,Delhivery,2025-07-26
SHP003431,ORD003431,TRK454675491,ExpressBees,2025-10-30
SHP003432,ORD003432,,,
SHP003433,ORD003433,,,
SHP003434,ORD003434,TRK503159014,BlueDart,2025-04-26
SHP003435,ORD003435,TRK207698856,FedEx,2025-04-20
SHP003436,ORD003436,,,
SHP003437,ORD003437,TRK635690394,Delhivery,2025-03-14
SHP003438,ORD003438,TRK798399042,ExpressBees,2025-10-31
SHP003439,ORD003439,TRK479988294,FedEx,2025-11-08
SHP003440,ORD003440,TRK666581716,FedEx,2025-10-23
SHP003441,ORD003441,,,
SHP003442,ORD003442,,,
SHP003443,ORD003443,TRK329903619,FedEx,2025-11-21
SHP003444,ORD003444,,,
SHP003445,ORD003445,,,
SHP003446,ORD003446,TRK427710870,ExpressBees,2025-06-26
SHP003447,ORD003447,TRK832058989,ExpressBees,2025-01-28
SHP003448,ORD003448,TRK392165736,ExpressBees,2025-11-10
SHP003449,ORD003449,,,
SHP003450,ORD003450,,,
SHP003451,ORD003451,TRK820975066,Delhivery,2025-10-28
SHP003452,ORD003452,TRK176896751,FedEx,2025-01-18
SHP003453,ORD003453,TRK980335963,BlueDart,2025-12-23
SHP003454,ORD003454,TRK590029299,BlueDart,2025-01-22
SHP003455,ORD003455,TRK335113266,Delhivery,2025-03-01
SHP003456,ORD003456,TRK127196684,ExpressBees,2025-01-26
SHP003457,ORD003457,,,
SHP003458,ORD003458,TRK769115121,FedEx,2025-11-02
SHP003459,ORD003459,,,
SHP003460,ORD003460,,,
SHP003461,ORD003461,TRK972677332,FedEx,2025-09-06
SHP003462,ORD003462,TRK964490273,Delhivery,2025-04-29
SHP003463,ORD003463,TRK644620132,ExpressBees,2025-10-24
SHP003464,ORD003464,TRK960907408,ExpressBees,2025-01-11
SHP003465,ORD003465,,,
SHP003466,ORD003466,,,
SHP003467,ORD003467,TRK846685420,FedEx,2025-12-18
SHP003468,ORD003468,,,
SHP003469,ORD003469,TRK189902743,FedEx,2025-06-25
SHP003470,ORD003470,,,
SHP003471,ORD003471,,,
SHP003472,ORD003472,TRK884734034,ExpressBees,2025-12-29
SHP003473,ORD003473,TRK951334762,Delhivery,2025-02-15
SHP003474,ORD003474,TRK653560958,Delhivery,2025-10-06
SHP003475,ORD003475,,,
SHP003476,ORD003476,,,
SHP003477,ORD003477,,,
SHP003478,ORD003478,,,
SHP003479,ORD003479,TRK906970642,ExpressBees,2025-05-31
SHP003480,ORD003480,TRK189557970,BlueDart,2025-05-30
SHP003481,ORD003481,,,
SHP003482,ORD003482,TRK871299293,BlueDart,2025-12-03
SHP003483,ORD003483,TRK898616162,Delhivery,2025-06-03
SHP003484,ORD003484,,,
SHP003485,ORD003485,TRK716656689,FedEx,2025-05-23
SHP003486,ORD003486,TRK862001120,ExpressBees,2026-01-14
SHP003487,ORD003487,,,
SHP003488,ORD003488,TRK253928343,ExpressBees,2026-02-05
SHP003489,ORD003489,TRK410290102,FedEx,2025-09-24
SHP003490,ORD003490,,,
SHP003491,ORD003491,TRK885515372,FedEx,2025-11-15
SHP003492,ORD003492,TRK808162890,ExpressBees,2026-01-21
SHP003493,ORD003493,,,
SHP003494,ORD003494,TRK252757262,ExpressBees,2025-11-12
SHP003495,ORD003495,,,
SHP003496,ORD003496,TRK400615404,Delhivery,2025-08-25
SHP003497,ORD003497,TRK217506097,Delhivery,2025-10-28
SHP003498,ORD003498,,,
SHP003499,ORD003499,TRK972409767,ExpressBees,2025-08-16
SHP003500,ORD003500,TRK283139257,BlueDart,2025-03-30
SHP003501,ORD003501,,,
SHP003502,ORD003502,TRK743771956,BlueDart,2025-07-11
SHP003503,ORD003503,,,
SHP003504,ORD003504,,,
SHP003505,ORD003505,TRK569573358,Delhivery,2025-06-20
SHP003506,ORD003506,TRK343117022,FedEx,2025-11-24
SHP003507,ORD003507,TRK482469100,BlueDart,2026-01-02
SHP003508,ORD003508,,,
SHP003509,ORD003509,TRK970329419,ExpressBees,2025-06-29
SHP003510,ORD003510,,,
SHP003511,ORD003511,TRK746924837,BlueDart,2025-09-27
SHP003512,ORD003512,TRK628579925,ExpressBees,2025-03-09
SHP003513,ORD003513,,,
SHP003514,ORD003514,,,
SHP003515,ORD003515,TRK497823573,BlueDart,2025-03-01
SHP003516,ORD003516,,,
SHP003517,ORD003517,TRK272816093,ExpressBees,2025-01-28
SHP003518,ORD003518,TRK247494677,FedEx,2025-04-03
SHP003519,ORD003519,TRK650563048,BlueDart,2025-03-18
SHP003520,ORD003520,,,
SHP003521,ORD003521,TRK847352616,BlueDart,2025-08-16
SHP003522,ORD003522,TRK645763118,ExpressBees,2026-01-20
SHP003523,ORD003523,,,
SHP003524,ORD003524,,,
SHP003525,ORD003525,,,
SHP003526,ORD003526,,,
SHP003527,ORD003527,TRK344654283,BlueDart,2025-11-09
SHP003528,ORD003528,TRK259937828,Delhivery,2025-12-08
SHP003529,ORD003529,TRK133446181,ExpressBees,2025-12-08
SHP003530,ORD003530,TRK916887423,ExpressBees,2025-11-23
SHP003531,ORD003531,,,
SHP003532,ORD003532,,,
SHP003533,ORD003533,TRK765276111,BlueDart,2025-06-04
SHP003534,ORD003534,TRK336624658,Delhivery,2025-09-30
SHP003535,ORD003535,,,
SHP003536,ORD003536,TRK732086579,FedEx,2025-04-08
SHP003537,ORD003537,TRK626215242,Delhivery,2025-11-26
SHP003538,ORD003538,TRK924991342,FedEx,2025-11-11
SHP003539,ORD003539,TRK381040960,Delhivery,2025-08-23
SHP003540,ORD003540,TRK763377285,BlueDart,2025-02-13
SHP003541,ORD003541,,,
SHP003542,ORD003542,,,
SHP003543,ORD003543,TRK687578183,ExpressBees,2025-06-20
SHP003544,ORD003544,TRK138746359,FedEx,2026-01-21
SHP003545,ORD003545,,,
SHP003546,ORD003546,TRK977940843,FedEx,2025-10-01
SHP003547,ORD003547,,,
SHP003548,ORD003548,TRK128509192,Delhivery,2025-05-17
SHP003549,ORD003549,,,
SHP003550,ORD003550,TRK981871594,FedEx,2025-02-21
SHP003551,ORD003551,TRK947040091,FedEx,2025-05-19
SHP003552,ORD003552,TRK750836064,FedEx,2025-04-19
SHP003553,ORD003553,,,
SHP003554,ORD003554,TRK289198223,FedEx,2025-09-15
SHP003555,ORD003555,TRK756063385,Delhivery,2026-01-26
SHP003556,ORD003556,TRK347503850,ExpressBees,2025-03-26
SHP003557,ORD003557,,,
SHP003558,ORD003558,TRK537558481,Delhivery,2025-07-21
SHP003559,ORD003559,TRK575350648,FedEx,2025-09-27
SHP003560,ORD003560,TRK571187341,FedEx,2025-02-24
SHP003561,ORD003561,TRK672952229,ExpressBees,2025-02-14
SHP003562,ORD003562,TRK494865220,FedEx,2025-04-07
SHP003563,ORD003563,,,
SHP003564,ORD003564,TRK991635577,Delhivery,2025-04-25
SHP003565,ORD003565,TRK189106388,ExpressBees,2025-11-26
SHP003566,ORD003566,,,
SHP003567,ORD003567,,,
SHP003568,ORD003568,,,
SHP003569,ORD003569,TRK395911816,Delhivery,2025-09-16
SHP003570,ORD003570,,,
SHP003571,ORD003571,TRK475307823,BlueDart,2026-01-22
SHP003572,ORD003572,,,
SHP003573,ORD003573,,,
SHP003574,ORD003574,TRK468965521,BlueDart,2025-03-02
SHP003575,ORD003575,TRK389517649,FedEx,2026-02-03
SHP003576,ORD003576,TRK926875453,Delhivery,2025-02-12
SHP003577,ORD003577,TRK889499504,Delhivery,2025-10-24
SHP003578,ORD003578,TRK737892674,Delhivery,2025-05-07
SHP003579,ORD003579,,,
SHP003580,ORD003580,TRK434664704,ExpressBees,2025-09-12
SHP003581,ORD003581,TRK405064119,Delhivery,2025-10-06
SHP003582,ORD003582,TRK393527081,FedEx,2025-02-13
SHP003583,ORD003583,TRK887238067,ExpressBees,2025-05-24
SHP003584,ORD003584,TRK428474564,ExpressBees,2025-06-25
SHP003585,ORD003585,TRK251280604,FedEx,2025-10-26
SHP003586,ORD003586,TRK942961188,BlueDart,2025-01-07
SHP003587,ORD003587,TRK744736396,ExpressBees,2025-01-13
SHP003588,ORD003588,TRK793618882,ExpressBees,2026-01-16
SHP003589,ORD003589,TRK597428927,BlueDart,2025-11-15
SHP003590,ORD003590,TRK338902301,BlueDart,2025-12-06
SHP003591,ORD003591,TRK625335294,BlueDart,2026-01-06
SHP003592,ORD003592,,,
SHP003593,ORD003593,,,
SHP003594,ORD003594,TRK257654785,ExpressBees,2025-03-28
SHP003595,ORD003595,TRK559949112,FedEx,2025-02-26
SHP003596,ORD003596,,,
SHP003597,ORD003597,,,
SHP003598,ORD003598,TRK703608403,FedEx,2025-10-25
SHP003599,ORD003599,TRK302032254,ExpressBees,2025-01-27
SHP003600,ORD003600,TRK275641534,FedEx,2025-07-10
SHP003601,ORD003601,,,
SHP003602,ORD003602,,,
SHP003603,ORD003603,,,
SHP003604,ORD003604,,,
SHP003605,ORD003605,,,
SHP003606,ORD003606,TRK950548276,BlueDart,2025-10-28
SHP003607,ORD003607,TRK348179063,BlueDart,2025-04-19
SHP003608,ORD003608,TRK319255961,FedEx,2025-04-27
SHP003609,ORD003609,,,
SHP003610,ORD003610,TRK960104713,BlueDart,2025-02-16
SHP003611,ORD003611,TRK372444077,Delhivery,2025-11-21
SHP003612,ORD003612,TRK672291796,FedEx,2025-12-05
SHP003613,ORD003613,TRK328920046,FedEx,2025-06-13
SHP003614,ORD003614,TRK317762238,FedEx,2026-01-18
SHP003615,ORD003615,TRK620963853,BlueDart,2025-09-18
SHP003616,ORD003616,,,
SHP003617,ORD003617,TRK823076089,BlueDart,2026-01-22
SHP003618,ORD003618,TRK479022464,BlueDart,2025-01-12
SHP003619,ORD003619,TRK499341180,ExpressBees,2026-01-23
SHP003620,ORD003620,TRK840513959,ExpressBees,2026-01-06
SHP003621,ORD003621,,,
SHP003622,ORD003622,,,
SHP003623,ORD003623,TRK580383016,BlueDart,2025-01-08
SHP003624,ORD003624,,,
SHP003625,ORD003625,,,
SHP003626,ORD003626,,,
SHP003627,ORD003627,TRK784950427,FedEx,2025-04-13
SHP003628,ORD003628,,,
SHP003629,ORD003629,TRK779253362,ExpressBees,2025-12-14
SHP003630,ORD003630,TRK982462694,ExpressBees,2025-07-23
SHP003631,ORD003631,TRK335025771,ExpressBees,2025-01-12
SHP003632,ORD003632,,,
SHP003633,ORD003633,,,
SHP003634,ORD003634,,,
SHP003635,ORD003635,TRK628907086,Delhivery,2025-03-05
SHP003636,ORD003636,TRK681295458,BlueDart,2025-10-23
SHP003637,ORD003637,TRK465367680,Delhivery,2025-05-05
SHP003638,ORD003638,TRK199182858,ExpressBees,2025-10-29
SHP003639,ORD003639,,,
SHP003640,ORD003640,TRK348959201,BlueDart,2025-01-08
SHP003641,ORD003641,TRK738057063,BlueDart,2025-05-11
SHP003642,ORD003642,,,
SHP003643,ORD003643,TRK310342991,FedEx,2025-03-08
SHP003644,ORD003644,TRK181974741,Delhivery,2025-10-22
SHP003645,ORD003645,,,
SHP003646,ORD003646,TRK215006574,BlueDart,2025-06-08
SHP003647,ORD003647,TRK518103871,BlueDart,2025-03-13
SHP003648,ORD003648,TRK454226226,ExpressBees,2025-11-28
SHP003649,ORD003649,,,
SHP003650,ORD003650,TRK331481261,Delhivery,2025-07-01
SHP003651,ORD003651,,,
SHP003652,ORD003652,TRK222255090,Delhivery,2025-05-07
SHP003653,ORD003653,TRK255785961,ExpressBees,2026-01-09
SHP003654,ORD003654,TRK551092021,Delhivery,2025-08-10
SHP003655,ORD003655,TRK370873794,Delhivery,2025-01-24
SHP003656,ORD003656,,,
SHP003657,ORD003657,TRK471886339,ExpressBees,2025-02-01
SHP003658,ORD003658,,,
SHP003659,ORD003659,TRK509341908,BlueDart,2025-10-01
SHP003660,ORD003660,TRK845918382,BlueDart,2025-06-18
SHP003661,ORD003661,,,
SHP003662,ORD003662,,,
SHP003663,ORD003663,TRK897176966,ExpressBees,2025-09-18
SHP003664,ORD003664,TRK760759956,ExpressBees,2026-01-06
SHP003665,ORD003665,,,
SHP003666,ORD003666,TRK506076544,Delhivery,2025-01-23
SHP003667,ORD003667,TRK577614038,BlueDart,2025-05-27
SHP003668,ORD003668,TRK477950709,BlueDart,2025-06-20
SHP003669,ORD003669,TRK575875882,ExpressBees,2025-02-04
SHP003670,ORD003670,,,
SHP003671,ORD003671,,,
SHP003672,ORD003672,TRK137497239,Delhivery,2025-04-20
SHP003673,ORD003673,,,
SHP003674,ORD003674,,,
SHP003675,ORD003675,TRK480468412,BlueDart,2025-04-19
SHP003676,ORD003676,,,
SHP003677,ORD003677,TRK612912350,BlueDart,2025-02-06
SHP003678,ORD003678,,,
SHP003679,ORD003679,TRK214969548,ExpressBees,2025-12-24
SHP003680,ORD003680,,,
SHP003681,ORD003681,,,
SHP003682,ORD003682,TRK981637444,FedEx,2025-04-18
SHP003683,ORD003683,TRK614131803,BlueDart,2025-07-15
SHP003684,ORD003684,TRK200510068,ExpressBees,2026-01-24
SHP003685,ORD003685,,,
SHP003686,ORD003686,,,
SHP003687,ORD003687,TRK488366171,BlueDart,2025-08-16
SHP003688,ORD003688,TRK767952099,BlueDart,2025-02-11
SHP003689,ORD003689,TRK793240831,FedEx,2025-04-24
SHP003690,ORD003690,,,
SHP003691,ORD003691,,,
SHP003692,ORD003692,TRK193257443,ExpressBees,2025-09-21
SHP003693,ORD003693,TRK800322120,Delhivery,2026-01-07
SHP003694,ORD003694,TRK679720321,BlueDart,2025-11-06
SHP003695,ORD003695,TRK339554165,FedEx,2025-07-26
SHP003696,ORD003696,TRK346953676,Delhivery,2025-10-19
SHP003697,ORD003697,TRK947466706,FedEx,2025-05-08
SHP003698,ORD003698,,,
SHP003699,ORD003699,TRK343210427,ExpressBees,2025-07-03
SHP003700,ORD003700,,,
SHP003701,ORD003701,TRK349434458,BlueDart,2025-11-15
SHP003702,ORD003702,TRK493048317,BlueDart,2025-02-02
SHP003703,ORD003703,,,
SHP003704,ORD003704,TRK524628210,Delhivery,2025-01-05
SHP003705,ORD003705,TRK279202934,FedEx,2025-11-20
SHP003706,ORD003706,TRK929395623,ExpressBees,2025-06-21
SHP003707,ORD003707,,,
SHP003708,ORD003708,TRK778922166,BlueDart,2025-06-16
SHP003709,ORD003709,,,
SHP003710,ORD003710,TRK801582979,ExpressBees,2025-08-12
SHP003711,ORD003711,,,
SHP003712,ORD003712,TRK955685514,BlueDart,2025-07-09
SHP003713,ORD003713,TRK499351078,Delhivery,2025-11-24
SHP003714,ORD003714,,,
SHP003715,ORD003715,,,
SHP003716,ORD003716,TRK461599877,BlueDart,2025-12-10
SHP003717,ORD003717,TRK118375212,BlueDart,2025-05-10
SHP003718,ORD003718,TRK231419270,FedEx,2025-02-17
SHP003719,ORD003719,,,
SHP003720,ORD003720,TRK320990476,FedEx,2025-06-23
SHP003721,ORD003721,,,
SHP003722,ORD003722,,,
SHP003723,ORD003723,TRK459948834,FedEx,2025-05-06
SHP003724,ORD003724,,,
SHP003725,ORD003725,,,
SHP003726,ORD003726,,,
SHP003727,ORD003727,TRK918433945,BlueDart,2025-04-08
SHP003728,ORD003728,TRK691678095,BlueDart,2025-07-05
SHP003729,ORD003729,TRK427582216,ExpressBees,2025-06-28
SHP003730,ORD003730,,,
SHP003731,ORD003731,,,
SHP003732,ORD003732,TRK221594318,BlueDart,2025-07-17
SHP003733,ORD003733,,,
SHP003734,ORD003734,TRK916959365,BlueDart,2025-05-09
SHP003735,ORD003735,TRK931848455,FedEx,2025-07-23
SHP003736,ORD003736,,,
SHP003737,ORD003737,,,
SHP003738,ORD003738,,,
SHP003739,ORD003739,,,
SHP003740,ORD003740,TRK159091698,Delhivery,2025-03-13
SHP003741,ORD003741,TRK859132369,FedEx,2025-09-21
SHP003742,ORD003742,,,
SHP003743,ORD003743,TRK884203987,Delhivery,2025-09-02
SHP003744,ORD003744,,,
SHP003745,ORD003745,,,
SHP003746,ORD003746,TRK360673061,Delhivery,2025-08-25
SHP003747,ORD003747,TRK882440096,Delhivery,2025-01-17
SHP003748,ORD003748,,,
SHP003749,ORD003749,TRK379579388,FedEx,2025-10-08
SHP003750,ORD003750,TRK189296846,FedEx,2025-11-04
SHP003751,ORD003751,TRK183795526,FedEx,2025-08-06
SHP003752,ORD003752,TRK350197021,Delhivery,2026-01-30
SHP003753,ORD003753,TRK573642370,Delhivery,2025-12-02
SHP003754,ORD003754,TRK306761918,FedEx,2025-07-14
SHP003755,ORD003755,TRK982383027,Delhivery,2025-07-30
SHP003756,ORD003756,,,
SHP003757,ORD003757,,,
SHP003758,ORD003758,TRK810687061,Delhivery,2025-05-09
SHP003759,ORD003759,TRK249111404,Delhivery,2025-06-02
SHP003760,ORD003760,,,
SHP003761,ORD003761,,,
SHP003762,ORD003762,TRK125369699,BlueDart,2025-02-15
SHP003763,ORD003763,,,
SHP003764,ORD003764,TRK810659475,Delhivery,2025-05-13
SHP003765,ORD003765,TRK781860647,FedEx,2025-05-14
SHP003766,ORD003766,TRK803411007,Delhivery,2025-02-06
SHP003767,ORD003767,,,
SHP003768,ORD003768,TRK237519935,BlueDart,2025-12-18
SHP003769,ORD003769,,,
SHP003770,ORD003770,TRK242053610,Delhivery,2025-02-10
SHP003771,ORD003771,,,
SHP003772,ORD003772,TRK134436800,FedEx,2025-02-25
SHP003773,ORD003773,TRK189143962,Delhivery,2025-11-18
SHP003774,ORD003774,TRK588645772,Delhivery,2025-12-25
SHP003775,ORD003775,,,
SHP003776,ORD003776,TRK345363739,BlueDart,2025-06-17
SHP003777,ORD003777,TRK979437804,Delhivery,2025-11-22
SHP003778,ORD003778,TRK679894166,ExpressBees,2025-04-18
SHP003779,ORD003779,,,
SHP003780,ORD003780,TRK287849148,BlueDart,2025-10-05
SHP003781,ORD003781,,,
SHP003782,ORD003782,TRK235389525,Delhivery,2025-06-06
SHP003783,ORD003783,,,
SHP003784,ORD003784,TRK777245756,Delhivery,2025-05-18
SHP003785,ORD003785,TRK561813544,Delhivery,2025-01-24
SHP003786,ORD003786,TRK931784228,ExpressBees,2025-07-12
SHP003787,ORD003787,TRK142209004,ExpressBees,2025-03-07
SHP003788,ORD003788,TRK958224605,BlueDart,2025-01-22
SHP003789,ORD003789,TRK526071646,FedEx,2025-04-10
SHP003790,ORD003790,,,
SHP003791,ORD003791,TRK678688761,ExpressBees,2025-10-17
SHP003792,ORD003792,TRK522911681,FedEx,2025-10-09
SHP003793,ORD003793,TRK775881718,FedEx,2025-01-02
SHP003794,ORD003794,TRK697306388,ExpressBees,2025-03-13
SHP003795,ORD003795,TRK847021107,Delhivery,2025-09-11
SHP003796,ORD003796,,,
SHP003797,ORD003797,,,
SHP003798,ORD003798,TRK900554293,BlueDart,2025-05-17
SHP003799,ORD003799,,,
SHP003800,ORD003800,,,
SHP003801,ORD003801,TRK790025052,BlueDart,2025-08-04
SHP003802,ORD003802,,,
SHP003803,ORD003803,,,
SHP003804,ORD003804,,,
SHP003805,ORD003805,TRK544354798,BlueDart,2025-09-20
SHP003806,ORD003806,TRK552260489,BlueDart,2025-02-24
SHP003807,ORD003807,,,
SHP003808,ORD003808,,,
SHP003809,ORD003809,TRK347350449,ExpressBees,2025-05-14
SHP003810,ORD003810,TRK100787540,BlueDart,2025-12-14
SHP003811,ORD003811,TRK905359966,ExpressBees,2025-05-20
SHP003812,ORD003812,,,
SHP003813,ORD003813,TRK616054367,ExpressBees,2025-03-03
SHP003814,ORD003814,,,
SHP003815,ORD003815,,,
SHP003816,ORD003816,TRK117709469,ExpressBees,2025-10-27
SHP003817,ORD003817,,,
SHP003818,ORD003818,TRK770706673,ExpressBees,2025-11-01
SHP003819,ORD003819,,,
SHP003820,ORD003820,TRK768382569,FedEx,2025-04-20
SHP003821,ORD003821,TRK543620717,FedEx,2025-01-13
SHP003822,ORD003822,TRK966162176,Delhivery,2025-10-25
SHP003823,ORD003823,TRK404749755,Delhivery,2025-08-01
SHP003824,ORD003824,TRK684047397,FedEx,2025-10-25
SHP003825,ORD003825,,,
SHP003826,ORD003826,,,
SHP003827,ORD003827,TRK679695020,Delhivery,2025-09-12
SHP003828,ORD003828,,,
SHP003829,ORD003829,,,
SHP003830,ORD003830,TRK537600395,Delhivery,2025-12-25
SHP003831,ORD003831,TRK961571230,FedEx,2026-01-24
SHP003832,ORD003832,TRK345189118,ExpressBees,2025-12-05
SHP003833,ORD003833,TRK738812548,FedEx,2025-11-10
SHP003834,ORD003834,TRK904316566,Delhivery,2025-11-19
SHP003835,ORD003835,TRK755600535,ExpressBees,2025-12-22
SHP003836,ORD003836,,,
SHP003837,ORD003837,TRK647198912,BlueDart,2025-10-21
SHP003838,ORD003838,TRK586411841,BlueDart,2025-04-01
SHP003839,ORD003839,TRK435806795,BlueDart,2025-03-31
SHP003840,ORD003840,TRK560854173,BlueDart,2025-09-19
SHP003841,ORD003841,TRK702057491,Delhivery,2025-10-03
SHP003842,ORD003842,,,
SHP003843,ORD003843,TRK205886119,Delhivery,2025-05-24
SHP003844,ORD003844,TRK718654624,ExpressBees,2025-11-14
SHP003845,ORD003845,TRK281520639,BlueDart,2025-09-20
SHP003846,ORD003846,,,
SHP003847,ORD003847,TRK771073524,Delhivery,2026-01-30
SHP003848,ORD003848,TRK711283079,ExpressBees,2025-05-22
SHP003849,ORD003849,,,
SHP003850,ORD003850,,,
SHP003851,ORD003851,TRK917359835,Delhivery,2025-07-02
SHP003852,ORD003852,TRK456507539,ExpressBees,2025-02-28
SHP003853,ORD003853,,,
SHP003854,ORD003854,TRK716493046,FedEx,2025-05-04
SHP003855,ORD003855,TRK938961853,BlueDart,2026-01-31
SHP003856,ORD003856,,,
SHP003857,ORD003857,TRK186855661,ExpressBees,2025-10-04
SHP003858,ORD003858,TRK192784084,BlueDart,2026-01-20
SHP003859,ORD003859,,,
SHP003860,ORD003860,,,
SHP003861,ORD003861,TRK119331526,FedEx,2025-09-11
SHP003862,ORD003862,TRK238199199,BlueDart,2025-03-08
SHP003863,ORD003863,TRK763911724,Delhivery,2025-08-23
SHP003864,ORD003864,TRK664239250,Delhivery,2025-05-19
SHP003865,ORD003865,TRK427698593,FedEx,2025-04-12
SHP003866,ORD003866,TRK724760076,BlueDart,2025-01-14
SHP003867,ORD003867,TRK797640306,BlueDart,2025-11-26
SHP003868,ORD003868,,,
SHP003869,ORD003869,TRK322898424,ExpressBees,2025-10-12
SHP003870,ORD003870,,,
SHP003871,ORD003871,TRK664810845,Delhivery,2025-03-04
SHP003872,ORD003872,,,
SHP003873,ORD003873,,,
SHP003874,ORD003874,TRK304051403,ExpressBees,2025-07-18
SHP003875,ORD003875,TRK443416504,FedEx,2025-05-20
SHP003876,ORD003876,TRK115269379,FedEx,2026-02-03
SHP003877,ORD003877,TRK975668336,ExpressBees,2026-01-07
SHP003878,ORD003878,TRK710513056,Delhivery,2026-01-29
SHP003879,ORD003879,,,
SHP003880,ORD003880,TRK362874577,ExpressBees,2025-04-15
SHP003881,ORD003881,,,
SHP003882,ORD003882,,,
SHP003883,ORD003883,TRK257183502,Delhivery,2025-11-02
SHP003884,ORD003884,TRK575956239,FedEx,2025-09-16
SHP003885,ORD003885,,,
SHP003886,ORD003886,,,
SHP003887,ORD003887,TRK496320098,Delhivery,2025-02-05
SHP003888,ORD003888,TRK304425573,BlueDart,2025-09-19
SHP003889,ORD003889,TRK237976580,Delhivery,2025-09-11
SHP003890,ORD003890,TRK763241333,FedEx,2025-04-17
SHP003891,ORD003891,,,
SHP003892,ORD003892,TRK872018756,Delhivery,2025-09-01
SHP003893,ORD003893,,,
SHP003894,ORD003894,,,
